term_1,relation_type,term_2,relation_type,term_2,donc,term_1,relation_type,term_2
"trouble endormissement et maintien du sommeil",42,maladie,42,=bacterium=,donc,"trouble endormissement et maintien du sommeil",42,=bacterium=
"manque de sommeil",42,maladie,42,=bacterium=,donc,"manque de sommeil",42,=bacterium=
Médecine,42,maladie,42,=bacterium=,donc,Médecine,42,=bacterium=
"Mathieu Lafourcade",42,maladie,42,=bacterium=,donc,"Mathieu Lafourcade",42,=bacterium=
médecine,42,maladie,42,=bacteria=,donc,médecine,42,=bacteria=
inhalation,42,maladie,42,=bacteria=,donc,inhalation,42,=bacteria=
chirurgie,42,maladie,42,=bacteria=,donc,chirurgie,42,=bacteria=
fatigue,42,maladie,42,=bacteria=,donc,fatigue,42,=bacteria=
médicament,42,maladie,42,=bacteria=,donc,médicament,42,=bacteria=
mort,42,maladie,42,=bacteria=,donc,mort,42,=bacteria=
médecin,42,maladie,42,=bacteria=,donc,médecin,42,=bacteria=
douleur,42,maladie,42,=bacteria=,donc,douleur,42,=bacteria=
absent,42,maladie,42,=bacteria=,donc,absent,42,=bacteria=
bouton,42,maladie,42,=bacteria=,donc,bouton,42,=bacteria=
verte,42,maladie,42,=bacteria=,donc,verte,42,=bacteria=
nausée,42,maladie,42,=bacteria=,donc,nausée,42,=bacteria=
inquiétude,42,maladie,42,=bacteria=,donc,inquiétude,42,=bacteria=
patraque,42,maladie,42,=bacteria=,donc,patraque,42,=bacteria=
mince,42,maladie,42,=bacteria=,donc,mince,42,=bacteria=
déprime,42,maladie,42,=bacteria=,donc,déprime,42,=bacteria=
fou,42,maladie,42,=bacteria=,donc,fou,42,=bacteria=
"être à l'ouest",42,maladie,42,=bacteria=,donc,"être à l'ouest",42,=bacteria=
repos,42,maladie,42,=bacteria=,donc,repos,42,=bacteria=
frissonner,42,maladie,42,=bacteria=,donc,frissonner,42,=bacteria=
mourir,42,maladie,42,=bacteria=,donc,mourir,42,=bacteria=
"éclater en sanglots",42,maladie,42,=bacteria=,donc,"éclater en sanglots",42,=bacteria=
"être cloué au lit",42,maladie,42,=bacteria=,donc,"être cloué au lit",42,=bacteria=
rhinorrhée,42,maladie,42,=bacteria=,donc,rhinorrhée,42,=bacteria=
docteur,42,maladie,42,=bacteria=,donc,docteur,42,=bacteria=
ronflement,42,maladie,42,=bacteria=,donc,ronflement,42,=bacteria=
"se donner la mort",42,maladie,42,=bacteria=,donc,"se donner la mort",42,=bacteria=
"n'avoir que la peau sur les os",42,maladie,42,=bacteria=,donc,"n'avoir que la peau sur les os",42,=bacteria=
"sucrer les fraises",42,maladie,42,=bacteria=,donc,"sucrer les fraises",42,=bacteria=
"manquer à l'appel",42,maladie,42,=bacteria=,donc,"manquer à l'appel",42,=bacteria=
analyses,42,maladie,42,=bacteria=,donc,analyses,42,=bacteria=
"rester couché",42,maladie,42,=bacteria=,donc,"rester couché",42,=bacteria=
"avoir mal au crâne",42,maladie,42,=bacteria=,donc,"avoir mal au crâne",42,=bacteria=
"fin de vie",42,maladie,42,=bacteria=,donc,"fin de vie",42,=bacteria=
"trou de mémoire",42,maladie,42,=bacteria=,donc,"trou de mémoire",42,=bacteria=
"se tordre de douleur",42,maladie,42,=bacteria=,donc,"se tordre de douleur",42,=bacteria=
"avoir de la fièvre",42,maladie,42,=bacteria=,donc,"avoir de la fièvre",42,=bacteria=
"avoir le vertige",42,maladie,42,=bacteria=,donc,"avoir le vertige",42,=bacteria=
"grosse sieste",42,maladie,42,=bacteria=,donc,"grosse sieste",42,=bacteria=
"être en vrac",42,maladie,42,=bacteria=,donc,"être en vrac",42,=bacteria=
"maux de ventre",42,maladie,42,=bacteria=,donc,"maux de ventre",42,=bacteria=
folie,42,maladie,42,=bacteria=,donc,folie,42,=bacteria=
"trouble du langage",42,maladie,42,=bacteria=,donc,"trouble du langage",42,=bacteria=
médecine,42,maladie,42,=bacteria=,donc,médecine,42,=bacteria=
pandiculation,42,maladie,42,=bacteria=,donc,pandiculation,42,=bacteria=
absence,42,maladie,42,=bacteria=,donc,absence,42,=bacteria=
pleurer,42,maladie,42,=bacteria=,donc,pleurer,42,=bacteria=
"douleur physique",42,maladie,42,=bacteria=,donc,"douleur physique",42,=bacteria=
peur,42,maladie,42,=bacteria=,donc,peur,42,=bacteria=
"être pris de vertige",42,maladie,42,=bacteria=,donc,"être pris de vertige",42,=bacteria=
"se coucher tôt",42,maladie,42,=bacteria=,donc,"se coucher tôt",42,=bacteria=
"mauvaise humeur",42,maladie,42,=bacteria=,donc,"mauvaise humeur",42,=bacteria=
hypophagie,42,maladie,42,=bacteria=,donc,hypophagie,42,=bacteria=
bébé-médicament,42,maladie,42,=bacteria=,donc,bébé-médicament,42,=bacteria=
"éviction alimentaire",42,maladie,42,=bacteria=,donc,"éviction alimentaire",42,=bacteria=
"rester au lit",42,maladie,42,=bacteria=,donc,"rester au lit",42,=bacteria=
"cloué au lit",42,maladie,42,=bacteria=,donc,"cloué au lit",42,=bacteria=
s'effeuiller,42,maladie,42,=bacteria=,donc,s'effeuiller,42,=bacteria=
amaigrissement,42,maladie,42,=bacteria=,donc,amaigrissement,42,=bacteria=
"bander comme un foulard",42,maladie,42,=bacteria=,donc,"bander comme un foulard",42,=bacteria=
"thérapie familiale",42,maladie,42,=bacteria=,donc,"thérapie familiale",42,=bacteria=
"aller à Lourdes",42,maladie,42,=bacteria=,donc,"aller à Lourdes",42,=bacteria=
prier,42,maladie,42,=bacteria=,donc,prier,42,=bacteria=
polythérapie,42,maladie,42,=bacteria=,donc,polythérapie,42,=bacteria=
"anti-inflammatoire non stéroïdien",42,maladie,42,=bacteria=,donc,"anti-inflammatoire non stéroïdien",42,=bacteria=
"être long à la détente",42,maladie,42,=bacteria=,donc,"être long à la détente",42,=bacteria=
partir,42,maladie,42,=bacteria=,donc,partir,42,=bacteria=
"essai thérapeutique",42,maladie,42,=bacteria=,donc,"essai thérapeutique",42,=bacteria=
"brûlant de fièvre",42,maladie,42,=bacteria=,donc,"brûlant de fièvre",42,=bacteria=
"prendre sa température",42,maladie,42,=bacteria=,donc,"prendre sa température",42,=bacteria=
"sans vigueur",42,maladie,42,=bacteria=,donc,"sans vigueur",42,=bacteria=
"faire un malaise",42,maladie,42,=bacteria=,donc,"faire un malaise",42,=bacteria=
"adulte handicapé",42,maladie,42,=bacteria=,donc,"adulte handicapé",42,=bacteria=
soigner,42,maladie,42,=bacteria=,donc,soigner,42,=bacteria=
"avoir la tête dans le cul",42,maladie,42,=bacteria=,donc,"avoir la tête dans le cul",42,=bacteria=
"être paralysé",42,maladie,42,=bacteria=,donc,"être paralysé",42,=bacteria=
"être dans le besoin",42,maladie,42,=bacteria=,donc,"être dans le besoin",42,=bacteria=
AINS,42,maladie,42,=bacteria=,donc,AINS,42,=bacteria=
"crise d'angoisse",42,maladie,42,=bacteria=,donc,"crise d'angoisse",42,=bacteria=
"cracher du sang",42,maladie,42,=bacteria=,donc,"cracher du sang",42,=bacteria=
"appeler le docteur",42,maladie,42,=bacteria=,donc,"appeler le docteur",42,=bacteria=
"mal à la gorge",42,maladie,42,=bacteria=,donc,"mal à la gorge",42,=bacteria=
"avoir des séquelles",42,maladie,42,=bacteria=,donc,"avoir des séquelles",42,=bacteria=
séquelles,42,maladie,42,=bacteria=,donc,séquelles,42,=bacteria=
faiblarde,42,maladie,42,=bacteria=,donc,faiblarde,42,=bacteria=
tristesse,42,maladie,42,=bacteria=,donc,tristesse,42,=bacteria=
"intervention chirurgicale",42,maladie,42,=bacteria=,donc,"intervention chirurgicale",42,=bacteria=
clinique,42,maladie,42,=bacteria=,donc,clinique,42,=bacteria=
"être déshydraté",42,maladie,42,=bacteria=,donc,"être déshydraté",42,=bacteria=
insomnie,42,maladie,42,=bacteria=,donc,insomnie,42,=bacteria=
refuser,42,maladie,42,=bacteria=,donc,refuser,42,=bacteria=
"blessure grave",42,maladie,42,=bacteria=,donc,"blessure grave",42,=bacteria=
parano,42,maladie,42,=bacteria=,donc,parano,42,=bacteria=
"manquer d'eau",42,maladie,42,=bacteria=,donc,"manquer d'eau",42,=bacteria=
"n'avoir que la peau et les os",42,maladie,42,=bacteria=,donc,"n'avoir que la peau et les os",42,=bacteria=
Chirurgie,42,maladie,42,=bacteria=,donc,Chirurgie,42,=bacteria=
Médecine,42,maladie,42,=bacteria=,donc,Médecine,42,=bacteria=
"avoir des frissons",42,maladie,42,=bacteria=,donc,"avoir des frissons",42,=bacteria=
"avoir soif",42,maladie,42,=bacteria=,donc,"avoir soif",42,=bacteria=
"rester au pieu",42,maladie,42,=bacteria=,donc,"rester au pieu",42,=bacteria=
diagnostic,42,maladie,42,=bacteria=,donc,diagnostic,42,=bacteria=
plaie,42,maladie,42,=bacteria=,donc,plaie,42,=bacteria=
"se faire opérer",42,maladie,42,=bacteria=,donc,"se faire opérer",42,=bacteria=
douleurs,42,maladie,42,=bacteria=,donc,douleurs,42,=bacteria=
anémie,42,maladie,42,=bacteria=,donc,anémie,42,=bacteria=
intervention,42,maladie,42,=bacteria=,donc,intervention,42,=bacteria=
soins,42,maladie,42,=bacteria=,donc,soins,42,=bacteria=
examen,42,maladie,42,=bacteria=,donc,examen,42,=bacteria=
dépression,42,maladie,42,=bacteria=,donc,dépression,42,=bacteria=
"se reposer",42,maladie,42,=bacteria=,donc,"se reposer",42,=bacteria=
"arrêt de travail",42,maladie,42,=bacteria=,donc,"arrêt de travail",42,=bacteria=
traitement,42,maladie,42,=bacteria=,donc,traitement,42,=bacteria=
décès,42,maladie,42,=bacteria=,donc,décès,42,=bacteria=
éruption,42,maladie,42,=bacteria=,donc,éruption,42,=bacteria=
consultation,42,maladie,42,=bacteria=,donc,consultation,42,=bacteria=
"avoir mal",42,maladie,42,=bacteria=,donc,"avoir mal",42,=bacteria=
propagation,42,maladie,42,=bacteria=,donc,propagation,42,=bacteria=
hôpital,42,maladie,42,=bacteria=,donc,hôpital,42,=bacteria=
consulter,42,maladie,42,=bacteria=,donc,consulter,42,=bacteria=
guérir,42,maladie,42,=bacteria=,donc,guérir,42,=bacteria=
opérer,42,maladie,42,=bacteria=,donc,opérer,42,=bacteria=
opération,42,maladie,42,=bacteria=,donc,opération,42,=bacteria=
"se soigner",42,maladie,42,=bacteria=,donc,"se soigner",42,=bacteria=
"arrêt maladie",42,maladie,42,=bacteria=,donc,"arrêt maladie",42,=bacteria=
handicap,42,maladie,42,=bacteria=,donc,handicap,42,=bacteria=
malade,42,maladie,42,=bacteria=,donc,malade,42,=bacteria=
boutons,42,maladie,42,=bacteria=,donc,boutons,42,=bacteria=
soin,42,maladie,42,=bacteria=,donc,soin,42,=bacteria=
convalescence,42,maladie,42,=bacteria=,donc,convalescence,42,=bacteria=
souffrance,42,maladie,42,=bacteria=,donc,souffrance,42,=bacteria=
souffrir,42,maladie,42,=bacteria=,donc,souffrir,42,=bacteria=
guérison,42,maladie,42,=bacteria=,donc,guérison,42,=bacteria=
hospitalisation,42,maladie,42,=bacteria=,donc,hospitalisation,42,=bacteria=
fièvre,42,maladie,42,=bacteria=,donc,fièvre,42,=bacteria=
"congé maladie",42,maladie,42,=bacteria=,donc,"congé maladie",42,=bacteria=
diagnostique,42,maladie,42,=bacteria=,donc,diagnostique,42,=bacteria=
hosto,42,maladie,42,=bacteria=,donc,hosto,42,=bacteria=
"quitter le domicile conjugal",42,maladie,42,=bacteria=,donc,"quitter le domicile conjugal",42,=bacteria=
"être mort de fatigue",42,maladie,42,=bacteria=,donc,"être mort de fatigue",42,=bacteria=
"se gratter",42,maladie,42,=bacteria=,donc,"se gratter",42,=bacteria=
cadeau,42,maladie,42,=bacteria=,donc,cadeau,42,=bacteria=
migraine,42,maladie,42,=bacteria=,donc,migraine,42,=bacteria=
"être dans le noir",42,maladie,42,=bacteria=,donc,"être dans le noir",42,=bacteria=
angoisse,42,maladie,42,=bacteria=,donc,angoisse,42,=bacteria=
arrêt,42,maladie,42,=bacteria=,donc,arrêt,42,=bacteria=
"Mathieu Lafourcade",42,maladie,42,=bacteria=,donc,"Mathieu Lafourcade",42,=bacteria=
maigrir,42,maladie,42,=bacteria=,donc,maigrir,42,=bacteria=
"avoir des nausées",42,maladie,42,=bacteria=,donc,"avoir des nausées",42,=bacteria=
AT,42,maladie,42,=bacteria=,donc,AT,42,=bacteria=
"anti-inflammatoire non-stéroïdien",42,maladie,42,=bacteria=,donc,"anti-inflammatoire non-stéroïdien",42,=bacteria=
anhémie,42,maladie,42,=bacteria=,donc,anhémie,42,=bacteria=
"avoir la gueule dans le cul",42,maladie,42,=bacteria=,donc,"avoir la gueule dans le cul",42,=bacteria=
"colique néphrétique",42,maladie,42,=bacteria=,donc,"colique néphrétique",42,=bacteria=
paralysie,42,maladie,42,=bacteria=,donc,paralysie,42,=bacteria=
prostration,42,maladie,42,=bacteria=,donc,prostration,42,=bacteria=
convulsion,42,maladie,42,=bacteria=,donc,convulsion,42,=bacteria=
"ne pas pouvoir dormir",42,maladie,42,=bacteria=,donc,"ne pas pouvoir dormir",42,=bacteria=
anæmie,42,maladie,42,=bacteria=,donc,anæmie,42,=bacteria=
hospital,42,maladie,42,=bacteria=,donc,hospital,42,=bacteria=
ordonnance,42,maladie,42,=bacteria=,donc,ordonnance,42,=bacteria=
peine,42,maladie,42,=bacteria=,donc,peine,42,=bacteria=
"se déchausser",42,maladie,42,=bacteria=,donc,"se déchausser",42,=bacteria=
"se faire arrêter",42,maladie,42,=bacteria=,donc,"se faire arrêter",42,=bacteria=
sueur,42,maladie,42,=bacteria=,donc,sueur,42,=bacteria=
paranoïa,42,maladie,42,=bacteria=,donc,paranoïa,42,=bacteria=
chômage,42,maladie,42,=bacteria=,donc,chômage,42,=bacteria=
coucher,42,maladie,42,=bacteria=,donc,coucher,42,=bacteria=
prescrire,42,maladie,42,=bacteria=,donc,prescrire,42,=bacteria=
"remède de cheval",42,maladie,42,=bacteria=,donc,"remède de cheval",42,=bacteria=
agonie,42,maladie,42,=bacteria=,donc,agonie,42,=bacteria=
"être de mauvais poil",42,maladie,42,=bacteria=,donc,"être de mauvais poil",42,=bacteria=
"être alité",42,maladie,42,=bacteria=,donc,"être alité",42,=bacteria=
"saigner du nez",42,maladie,42,=bacteria=,donc,"saigner du nez",42,=bacteria=
pustule,42,maladie,42,=bacteria=,donc,pustule,42,=bacteria=
remède,42,maladie,42,=bacteria=,donc,remède,42,=bacteria=
fumigation,42,maladie,42,=bacteria=,donc,fumigation,42,=bacteria=
"tirer la langue",42,maladie,42,=bacteria=,donc,"tirer la langue",42,=bacteria=
=anemia=,42,maladie,42,=bacteria=,donc,=anemia=,42,=bacteria=
=paranoia=,42,maladie,42,=bacteria=,donc,=paranoia=,42,=bacteria=
"mauvaise santé",42,maladie,42,=bacteria=,donc,"mauvaise santé",42,=bacteria=
affaiblissement,42,maladie,42,=bacteria=,donc,affaiblissement,42,=bacteria=
"mourir de maladie",42,maladie,42,=bacteria=,donc,"mourir de maladie",42,=bacteria=
=anaemia=,42,maladie,42,=bacteria=,donc,=anaemia=,42,=bacteria=
=medicament=,42,maladie,42,=bacteria=,donc,=medicament=,42,=bacteria=
=pustule=,42,maladie,42,=bacteria=,donc,=pustule=,42,=bacteria=
=prostration=,42,maladie,42,=bacteria=,donc,=prostration=,42,=bacteria=
medicament,42,maladie,42,=bacteria=,donc,medicament,42,=bacteria=
=inhalation=,42,maladie,42,=bacteria=,donc,=inhalation=,42,=bacteria=
=hospital=,42,maladie,42,=bacteria=,donc,=hospital=,42,=bacteria=
=fumigation=,42,maladie,42,=bacteria=,donc,=fumigation=,42,=bacteria=
=diagnostic=,42,maladie,42,=bacteria=,donc,=diagnostic=,42,=bacteria=
=convalescence=,42,maladie,42,=bacteria=,donc,=convalescence=,42,=bacteria=
=consultation=,42,maladie,42,=bacteria=,donc,=consultation=,42,=bacteria=
"=nonsteroidal antiinflammatory drug=",42,maladie,42,=bacteria=,donc,"=nonsteroidal antiinflammatory drug=",42,=bacteria=
"agent anti-inflammatoire non stéroïdien",42,maladie,42,=bacteria=,donc,"agent anti-inflammatoire non stéroïdien",42,=bacteria=
anémié,42,maladie,42,=bacteria=,donc,anémié,42,=bacteria=
=hospitalization=,42,maladie,42,=bacteria=,donc,=hospitalization=,42,=bacteria=
tunnel,42,maladie,42,=bacteria=,donc,tunnel,42,=bacteria=
"ne pas se sentir bien",42,maladie,42,=bacteria=,donc,"ne pas se sentir bien",42,=bacteria=
=diagnosis=,42,maladie,42,=bacteria=,donc,=diagnosis=,42,=bacteria=
=sleeplessness=,42,maladie,42,=bacteria=,donc,=sleeplessness=,42,=bacteria=
=insomnia=,42,maladie,42,=bacteria=,donc,=insomnia=,42,=bacteria=
hyposomnie,42,maladie,42,=bacteria=,donc,hyposomnie,42,=bacteria=
"troubles endormissement et maintien du sommeil",42,maladie,42,=bacteria=,donc,"troubles endormissement et maintien du sommeil",42,=bacteria=
"trouble insomniaque",42,maladie,42,=bacteria=,donc,"trouble insomniaque",42,=bacteria=
agrypnie,42,maladie,42,=bacteria=,donc,agrypnie,42,=bacteria=
"trouble endormissement et maintien du sommeil",42,maladie,42,=bacteria=,donc,"trouble endormissement et maintien du sommeil",42,=bacteria=
"manque de sommeil",42,maladie,42,=bacteria=,donc,"manque de sommeil",42,=bacteria=
Médecine,42,maladie,42,=bacteria=,donc,Médecine,42,=bacteria=
"Mathieu Lafourcade",42,maladie,42,=bacteria=,donc,"Mathieu Lafourcade",42,=bacteria=
médecine,42,maladie,42,parasites,donc,médecine,42,parasites
inhalation,42,maladie,42,parasites,donc,inhalation,42,parasites
chirurgie,42,maladie,42,parasites,donc,chirurgie,42,parasites
fatigue,42,maladie,42,parasites,donc,fatigue,42,parasites
médicament,42,maladie,42,parasites,donc,médicament,42,parasites
mort,42,maladie,42,parasites,donc,mort,42,parasites
médecin,42,maladie,42,parasites,donc,médecin,42,parasites
douleur,42,maladie,42,parasites,donc,douleur,42,parasites
absent,42,maladie,42,parasites,donc,absent,42,parasites
bouton,42,maladie,42,parasites,donc,bouton,42,parasites
verte,42,maladie,42,parasites,donc,verte,42,parasites
nausée,42,maladie,42,parasites,donc,nausée,42,parasites
inquiétude,42,maladie,42,parasites,donc,inquiétude,42,parasites
patraque,42,maladie,42,parasites,donc,patraque,42,parasites
mince,42,maladie,42,parasites,donc,mince,42,parasites
déprime,42,maladie,42,parasites,donc,déprime,42,parasites
fou,42,maladie,42,parasites,donc,fou,42,parasites
"être à l'ouest",42,maladie,42,parasites,donc,"être à l'ouest",42,parasites
repos,42,maladie,42,parasites,donc,repos,42,parasites
frissonner,42,maladie,42,parasites,donc,frissonner,42,parasites
mourir,42,maladie,42,parasites,donc,mourir,42,parasites
"éclater en sanglots",42,maladie,42,parasites,donc,"éclater en sanglots",42,parasites
"être cloué au lit",42,maladie,42,parasites,donc,"être cloué au lit",42,parasites
rhinorrhée,42,maladie,42,parasites,donc,rhinorrhée,42,parasites
docteur,42,maladie,42,parasites,donc,docteur,42,parasites
ronflement,42,maladie,42,parasites,donc,ronflement,42,parasites
"se donner la mort",42,maladie,42,parasites,donc,"se donner la mort",42,parasites
"n'avoir que la peau sur les os",42,maladie,42,parasites,donc,"n'avoir que la peau sur les os",42,parasites
"sucrer les fraises",42,maladie,42,parasites,donc,"sucrer les fraises",42,parasites
"manquer à l'appel",42,maladie,42,parasites,donc,"manquer à l'appel",42,parasites
analyses,42,maladie,42,parasites,donc,analyses,42,parasites
"rester couché",42,maladie,42,parasites,donc,"rester couché",42,parasites
"avoir mal au crâne",42,maladie,42,parasites,donc,"avoir mal au crâne",42,parasites
"fin de vie",42,maladie,42,parasites,donc,"fin de vie",42,parasites
"trou de mémoire",42,maladie,42,parasites,donc,"trou de mémoire",42,parasites
"se tordre de douleur",42,maladie,42,parasites,donc,"se tordre de douleur",42,parasites
"avoir de la fièvre",42,maladie,42,parasites,donc,"avoir de la fièvre",42,parasites
"avoir le vertige",42,maladie,42,parasites,donc,"avoir le vertige",42,parasites
"grosse sieste",42,maladie,42,parasites,donc,"grosse sieste",42,parasites
"être en vrac",42,maladie,42,parasites,donc,"être en vrac",42,parasites
"maux de ventre",42,maladie,42,parasites,donc,"maux de ventre",42,parasites
folie,42,maladie,42,parasites,donc,folie,42,parasites
"trouble du langage",42,maladie,42,parasites,donc,"trouble du langage",42,parasites
médecine,42,maladie,42,parasites,donc,médecine,42,parasites
pandiculation,42,maladie,42,parasites,donc,pandiculation,42,parasites
absence,42,maladie,42,parasites,donc,absence,42,parasites
pleurer,42,maladie,42,parasites,donc,pleurer,42,parasites
"douleur physique",42,maladie,42,parasites,donc,"douleur physique",42,parasites
peur,42,maladie,42,parasites,donc,peur,42,parasites
"être pris de vertige",42,maladie,42,parasites,donc,"être pris de vertige",42,parasites
"se coucher tôt",42,maladie,42,parasites,donc,"se coucher tôt",42,parasites
"mauvaise humeur",42,maladie,42,parasites,donc,"mauvaise humeur",42,parasites
hypophagie,42,maladie,42,parasites,donc,hypophagie,42,parasites
bébé-médicament,42,maladie,42,parasites,donc,bébé-médicament,42,parasites
"éviction alimentaire",42,maladie,42,parasites,donc,"éviction alimentaire",42,parasites
"rester au lit",42,maladie,42,parasites,donc,"rester au lit",42,parasites
"cloué au lit",42,maladie,42,parasites,donc,"cloué au lit",42,parasites
s'effeuiller,42,maladie,42,parasites,donc,s'effeuiller,42,parasites
amaigrissement,42,maladie,42,parasites,donc,amaigrissement,42,parasites
"bander comme un foulard",42,maladie,42,parasites,donc,"bander comme un foulard",42,parasites
"thérapie familiale",42,maladie,42,parasites,donc,"thérapie familiale",42,parasites
"aller à Lourdes",42,maladie,42,parasites,donc,"aller à Lourdes",42,parasites
prier,42,maladie,42,parasites,donc,prier,42,parasites
polythérapie,42,maladie,42,parasites,donc,polythérapie,42,parasites
"anti-inflammatoire non stéroïdien",42,maladie,42,parasites,donc,"anti-inflammatoire non stéroïdien",42,parasites
"être long à la détente",42,maladie,42,parasites,donc,"être long à la détente",42,parasites
partir,42,maladie,42,parasites,donc,partir,42,parasites
"essai thérapeutique",42,maladie,42,parasites,donc,"essai thérapeutique",42,parasites
"brûlant de fièvre",42,maladie,42,parasites,donc,"brûlant de fièvre",42,parasites
"prendre sa température",42,maladie,42,parasites,donc,"prendre sa température",42,parasites
"sans vigueur",42,maladie,42,parasites,donc,"sans vigueur",42,parasites
"faire un malaise",42,maladie,42,parasites,donc,"faire un malaise",42,parasites
"adulte handicapé",42,maladie,42,parasites,donc,"adulte handicapé",42,parasites
soigner,42,maladie,42,parasites,donc,soigner,42,parasites
"avoir la tête dans le cul",42,maladie,42,parasites,donc,"avoir la tête dans le cul",42,parasites
"être paralysé",42,maladie,42,parasites,donc,"être paralysé",42,parasites
"être dans le besoin",42,maladie,42,parasites,donc,"être dans le besoin",42,parasites
AINS,42,maladie,42,parasites,donc,AINS,42,parasites
"crise d'angoisse",42,maladie,42,parasites,donc,"crise d'angoisse",42,parasites
"cracher du sang",42,maladie,42,parasites,donc,"cracher du sang",42,parasites
"appeler le docteur",42,maladie,42,parasites,donc,"appeler le docteur",42,parasites
"mal à la gorge",42,maladie,42,parasites,donc,"mal à la gorge",42,parasites
"avoir des séquelles",42,maladie,42,parasites,donc,"avoir des séquelles",42,parasites
séquelles,42,maladie,42,parasites,donc,séquelles,42,parasites
faiblarde,42,maladie,42,parasites,donc,faiblarde,42,parasites
tristesse,42,maladie,42,parasites,donc,tristesse,42,parasites
"intervention chirurgicale",42,maladie,42,parasites,donc,"intervention chirurgicale",42,parasites
clinique,42,maladie,42,parasites,donc,clinique,42,parasites
"être déshydraté",42,maladie,42,parasites,donc,"être déshydraté",42,parasites
insomnie,42,maladie,42,parasites,donc,insomnie,42,parasites
refuser,42,maladie,42,parasites,donc,refuser,42,parasites
"blessure grave",42,maladie,42,parasites,donc,"blessure grave",42,parasites
parano,42,maladie,42,parasites,donc,parano,42,parasites
"manquer d'eau",42,maladie,42,parasites,donc,"manquer d'eau",42,parasites
"n'avoir que la peau et les os",42,maladie,42,parasites,donc,"n'avoir que la peau et les os",42,parasites
Chirurgie,42,maladie,42,parasites,donc,Chirurgie,42,parasites
Médecine,42,maladie,42,parasites,donc,Médecine,42,parasites
"avoir des frissons",42,maladie,42,parasites,donc,"avoir des frissons",42,parasites
"avoir soif",42,maladie,42,parasites,donc,"avoir soif",42,parasites
"rester au pieu",42,maladie,42,parasites,donc,"rester au pieu",42,parasites
diagnostic,42,maladie,42,parasites,donc,diagnostic,42,parasites
plaie,42,maladie,42,parasites,donc,plaie,42,parasites
"se faire opérer",42,maladie,42,parasites,donc,"se faire opérer",42,parasites
douleurs,42,maladie,42,parasites,donc,douleurs,42,parasites
anémie,42,maladie,42,parasites,donc,anémie,42,parasites
intervention,42,maladie,42,parasites,donc,intervention,42,parasites
soins,42,maladie,42,parasites,donc,soins,42,parasites
examen,42,maladie,42,parasites,donc,examen,42,parasites
dépression,42,maladie,42,parasites,donc,dépression,42,parasites
"se reposer",42,maladie,42,parasites,donc,"se reposer",42,parasites
"arrêt de travail",42,maladie,42,parasites,donc,"arrêt de travail",42,parasites
traitement,42,maladie,42,parasites,donc,traitement,42,parasites
décès,42,maladie,42,parasites,donc,décès,42,parasites
éruption,42,maladie,42,parasites,donc,éruption,42,parasites
consultation,42,maladie,42,parasites,donc,consultation,42,parasites
"avoir mal",42,maladie,42,parasites,donc,"avoir mal",42,parasites
propagation,42,maladie,42,parasites,donc,propagation,42,parasites
hôpital,42,maladie,42,parasites,donc,hôpital,42,parasites
consulter,42,maladie,42,parasites,donc,consulter,42,parasites
guérir,42,maladie,42,parasites,donc,guérir,42,parasites
opérer,42,maladie,42,parasites,donc,opérer,42,parasites
opération,42,maladie,42,parasites,donc,opération,42,parasites
"se soigner",42,maladie,42,parasites,donc,"se soigner",42,parasites
"arrêt maladie",42,maladie,42,parasites,donc,"arrêt maladie",42,parasites
handicap,42,maladie,42,parasites,donc,handicap,42,parasites
malade,42,maladie,42,parasites,donc,malade,42,parasites
boutons,42,maladie,42,parasites,donc,boutons,42,parasites
soin,42,maladie,42,parasites,donc,soin,42,parasites
convalescence,42,maladie,42,parasites,donc,convalescence,42,parasites
souffrance,42,maladie,42,parasites,donc,souffrance,42,parasites
souffrir,42,maladie,42,parasites,donc,souffrir,42,parasites
guérison,42,maladie,42,parasites,donc,guérison,42,parasites
hospitalisation,42,maladie,42,parasites,donc,hospitalisation,42,parasites
fièvre,42,maladie,42,parasites,donc,fièvre,42,parasites
"congé maladie",42,maladie,42,parasites,donc,"congé maladie",42,parasites
diagnostique,42,maladie,42,parasites,donc,diagnostique,42,parasites
hosto,42,maladie,42,parasites,donc,hosto,42,parasites
"quitter le domicile conjugal",42,maladie,42,parasites,donc,"quitter le domicile conjugal",42,parasites
"être mort de fatigue",42,maladie,42,parasites,donc,"être mort de fatigue",42,parasites
"se gratter",42,maladie,42,parasites,donc,"se gratter",42,parasites
cadeau,42,maladie,42,parasites,donc,cadeau,42,parasites
migraine,42,maladie,42,parasites,donc,migraine,42,parasites
"être dans le noir",42,maladie,42,parasites,donc,"être dans le noir",42,parasites
angoisse,42,maladie,42,parasites,donc,angoisse,42,parasites
arrêt,42,maladie,42,parasites,donc,arrêt,42,parasites
"Mathieu Lafourcade",42,maladie,42,parasites,donc,"Mathieu Lafourcade",42,parasites
maigrir,42,maladie,42,parasites,donc,maigrir,42,parasites
"avoir des nausées",42,maladie,42,parasites,donc,"avoir des nausées",42,parasites
AT,42,maladie,42,parasites,donc,AT,42,parasites
"anti-inflammatoire non-stéroïdien",42,maladie,42,parasites,donc,"anti-inflammatoire non-stéroïdien",42,parasites
anhémie,42,maladie,42,parasites,donc,anhémie,42,parasites
"avoir la gueule dans le cul",42,maladie,42,parasites,donc,"avoir la gueule dans le cul",42,parasites
